,arm_id,arm_labels,category_unknown,category_action,category_adventure,category_animation,category_children's,category_comedy,category_crime,category_documentary,category_drama,category_fantasy,category_film-noir,category_horror,category_musical,category_mystery,category_romance,category_sci-Fi,category_thriller,category_war,category_western,lifetime,lifetime_rewards
623,623,Three Caballeros-  The (1945),0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10219,0.39114632983794084
624,624,Sword in the Stone-  The (1963),0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0.9505481410867493
625,625,So Dear to My Heart (1949),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7166,0.573045757864633
626,626,Robin Hood: Prince of Thieves (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9271,0.4476286939942803
627,627,Sleepers (1996),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11624,0.3074356530028599
628,628,Victor/Victoria (1982),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,14544,0.13346043851286937
629,629,Great Race-  The (1965),0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,12500,0.25524308865586276
630,630,Crying Game-  The (1992),0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,14095,0.16021210676835085
631,631,Sophie's Choice (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16505,0.016622974261201184
632,632,Christmas Carol-  A (1938),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2795,0.8334723546234509
633,633,Microcosmos: Le peuple de l'herbe (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16648,0.008102955195424255
634,634,Fog-  The (1980),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13107,0.21907769304099145
635,635,Escape from New York (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9108,0.4573403241182078
636,636,Howling-  The (1981),0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15424,0.08102955195424211
637,637,Return of Martin Guerre-  The (Retour de Martin Guerre-  Le) (1982),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7892,0.5297902764537654
638,638,Tin Drum-  The (Blechtrommel-  Die) (1979),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16078,0.04206387035271686
639,639,Cook the Thief His Wife and Her Lover-  The (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11620,0.30767397521449
640,640,Paths of Glory (1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,13597,0.18988322211630126
641,641,Grifters-  The (1990),0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,8226,0.5098903717826502
642,642,The Innocent (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2524,0.8496186844613918
643,643,Thin Blue Line-  The (1988),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4827,0.712404671115348
644,644,Paris Is Burning (1990),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9902,0.4100333651096282
645,645,Once Upon a Time in the West (1969),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,644,0.9616301239275501
646,646,Ran (1985),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11526,0.3132745471877979
647,647,Quiet Man-  The (1952),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2110,0.8742850333651097
648,648,Once Upon a Time in America (1984),0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8527,0.4919566253574833
649,649,Seventh Seal-  The (Sjunde inseglet-  Det) (1957),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1920,0.8856053384175405
650,650,Glory (1989),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,14288,0.1487130600571973
651,651,Rosencrantz and Guildenstern Are Dead (1990),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14418,0.14096758817921828
652,652,Touch of Evil (1958),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2177,0.870293136320305
653,653,Chinatown (1974),0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,13618,0.18863203050524313
654,654,Stand by Me (1986),0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15890,0.053265014299332725
655,655,M (1931),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,766,0.9543612964728313
656,656,Manchurian Candidate-  The (1962),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,15254,0.0911582459485224
657,657,Pump Up the Volume (1990),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10423,0.3789918970448046
658,658,Arsenic and Old Lace (1944),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1603,0.9044923736892279
659,659,Fried Green Tomatoes (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,551,0.9671711153479504
660,660,High Noon (1952),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10163,0.3944828408007627
661,661,Somewhere in Time (1980),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15586,0.07137750238322216
662,662,Being There (1979),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0.9739037178265014
663,663,Paris-  Texas (1984),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9221,0.4506077216396568
664,664,Alien 3 (1992),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,6913,0.5881196377502383
665,665,Blood For Dracula (Andy Warhol's Dracula) (1974),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14836,0.1160629170638704
666,666,Audrey Rose (1977),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6953,0.5857364156339371
667,667,Blood Beach (1981),0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14443,0.13947807435653004
668,668,Body Parts (1991),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3179,0.8105934223069591
669,669,Body Snatchers (1993),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5537,0.670102478551001
670,670,Bride of Frankenstein (1935),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12768,0.23927550047664448
671,671,Candyman (1992),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10578,0.36975691134413724
672,672,Cape Fear (1962),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14620,0.12893231649189707
673,673,Cat People (1982),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14709,0.12362964728312675
674,674,Nosferatu (Nosferatu-  eine Symphonie des Grauens) (1922),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,119,0.9929099142040038
675,675,Crucible-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11726,0.3013584366062917
676,676,Fire on the Mountain (1996),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1183,0.9295162059103909
677,677,Volcano (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,16781,0.00017874165872255876
678,678,Conan the Barbarian (1981),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13810,0.17719256434699715
679,679,Kull the Conqueror (1997),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2599,0.845150142993327
680,680,Wishmaster (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7037,0.5807316491897045
681,681,I Know What You Did Last Summer (1997),0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,15093,0.1007507149666349
682,682,Rocket Man (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1702,0.8985938989513823
683,683,In the Line of Fire (1993),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15573,0.07215204957102006
684,684,Executive Decision (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6563,0.6089728312678742
685,685,Perfect World-  A (1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12642,0.24678265014299328
686,686,McHale's Navy (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3732,0.7776453765490944
687,687,Leave It to Beaver (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11901,0.29093183984747384
688,688,Jackal-  The (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15655,0.06726644423260253
689,689,Seven Years in Tibet (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9915,0.4092588179218303
690,690,Dark City (1998),0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,10042,0.4016920877025739
691,691,American President-  The (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,14414,0.1412059103908484
692,692,Casino (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,883,0.9473903717826502
693,693,Persuasion (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2446,0.8542659675881792
694,694,Kicking and Screaming (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15705,0.06428741658722592
695,695,City Hall (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11250,0.3297187797902764
696,696,Basketball Diaries-  The (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16489,0.017576263107721646
697,697,Browning Version-  The (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4578,0.7272402287893232
698,698,Little Women (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5453,0.6751072449952336
699,699,Miami Rhapsody (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13512,0.19494756911344135
700,700,Wonderful-  Horrible Life of Leni Riefenstahl-  The (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8713,0.48087464251668255
701,701,Barcelona (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6535,0.6106410867492851
702,702,Widows' Peak (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13911,0.1711749285033365
703,703,House of the Spirits-  The (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,16359,0.025321734985700672
704,704,Singin' in the Rain (1952),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,10093,0.39865347950428975
705,705,Bad Moon (1996),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6376,0.6201143946615825
706,706,Enchanted April (1991),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14958,0.1087940896091516
707,707,Sex-  Lies-  and Videotape (1989),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7218,0.5699475691134414
708,708,Strictly Ballroom (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,9241,0.4494161105815062
709,709,Better Off Dead... (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8105,0.5170996186844614
710,710,Substance of Fire-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,249,0.9851644423260247
711,711,Tin Men (1987),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,8984,0.4647283126787417
712,712,Othello (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2852,0.8300762631077216
713,713,Carrington (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8318,0.5044089609151573
714,714,To Die For (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,14971,0.1080195424213537
715,715,Home for the Holidays (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14002,0.16575309818875117
716,716,Juror-  The (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,8125,0.5159080076263107
717,717,In the Bleak Midwinter (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14252,0.15085795996186846
718,718,Canadian Bacon (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,11189,0.3333531935176358
719,719,First Knight (1995),0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5151,0.6931005719733079
720,720,Mallrats (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16514,0.016086749285033397
721,721,Nine Months (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4191,0.7502979027645377
722,722,Boys on the Side (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,13752,0.180648236415634
723,723,Circle of Friends (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3538,0.7892040038131554
724,724,Exit to Eden (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11742,0.30040514775977123
725,725,Fluke (1995),0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9002,0.46365586272640613
726,726,Immortal Beloved (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,8041,0.5209127740705434
727,727,Junior (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4223,0.7483913250714966
728,728,Nell (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2711,0.8384771210676836
729,729,Queen Margot (Reine Margot-  La) (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,6260,0.627025738798856
730,730,Corrina-  Corrina (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6788,0.5955672068636797
731,731,Dave (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4407,0.7374285033365109
732,732,Go Fish (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4694,0.7203288846520496
733,733,Made in America (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2653,0.8419327931363203
734,734,Philadelphia (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,705,0.9579957102001907
735,735,Shadowlands (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7001,0.5828765490943756
736,736,Sirens (1994),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3166,0.8113679694947569
737,737,Threesome (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12141,0.27663250714966636
738,738,Pretty Woman (1990),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,844,0.9497140133460439
739,739,Jane Eyre (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,14784,0.11916110581506201
740,740,Last Supper-  The (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,10826,0.35498093422306964
741,741,Ransom (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,11223,0.3313274547187798
742,742,Crow: City of Angels-  The (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15784,0.05958055290753095
743,743,Michael Collins (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11476,0.3162535748331744
744,744,Ruling Class-  The (1972),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0.9627025738798856
745,745,Real Genius (1985),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7123,0.5756077216396568
746,746,Benny and Joon (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2504,0.8508102955195425
747,747,Saint-  The (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10048,0.4013346043851287
748,748,MatchMaker-  The (1997),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11660,0.30529075309818876
749,749,Amistad (1997),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8243,0.5088775023832222
750,750,Tomorrow Never Dies (1997),0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,9261,0.4482244995233555
751,751,Replacement Killers-  The (1998),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1390,0.917183031458532
752,752,Burnt By the Sun (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4619,0.7247974261201144
753,753,Red Corner (1997),0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,890,0.9469733079122974
754,754,Jumanji (1995),0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6464,0.6148713060057197
755,755,Father of the Bride Part II (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15429,0.08073164918970444
756,756,Across the Sea of Time (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1752,0.8956148713060057
757,757,Lawnmower Man 2: Beyond Cyberspace (1996),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10513,0.37362964728312675
758,758,Fair Game (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8879,0.4709842707340324
759,759,Screamers (1995),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,482,0.97128217349857
760,760,Nick of Time (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9872,0.4118207816968541
761,761,Beautiful Girls (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7425,0.5576143946615825
762,762,Happy Gilmore (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2037,0.8786344137273594
763,763,If Lucy Fell (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8568,0.4895138226882746
764,764,Boomerang (1992),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15796,0.0588655862726406
765,765,Man of the Year (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16424,0.02144899904671116
766,766,Addiction-  The (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10061,0.4005600571973308
767,767,Casper (1995),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6172,0.6322688274547188
768,768,Congo (1995),0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11911,0.2903360343183985
769,769,Devil in a Blue Dress (1995),0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10018,0.4031220209723546
770,770,Johnny Mnemonic (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10036,0.40204957102001904
771,771,Kids (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14261,0.15032173498570067
772,772,Mute Witness (1994),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8737,0.47944470924690186
773,773,Prophecy-  The (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1465,0.9127144899904671
774,774,Something to Talk About (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6707,0.6003932316491898
775,775,Three Wishes (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3647,0.7827097235462345
776,776,Castle Freak (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15425,0.08096997140133455
777,777,Don Juan DeMarco (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1237,0.9262988560533841
778,778,Drop Zone (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8501,0.4935057197330791
779,779,Dumb and Dumber (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13981,0.1670042897998093
780,780,French Kiss (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5109,0.6956029551954241
781,781,Little Odessa (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9836,0.41396568160152525
782,782,Milk Money (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11218,0.33162535748331745
783,783,Beyond Bedlam (1993),0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16437,0.020674451858913256
784,784,Only You (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1552,0.9075309818875119
785,785,Perez Family-  The (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,11775,0.29843898951382264
786,786,Roommates (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,9742,0.4195662535748331
787,787,Relative Fear (1994),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,8342,0.5029790276453765
788,788,Swimming with Sharks (1995),0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,15338,0.08615347950428975
789,789,Tommy Boy (1995),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10471,0.37613203050524313
790,790,Baby-Sitters Club-  The (1995),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11255,0.32942087702573875
791,791,Bullets Over Broadway (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6743,0.5982483317445186
792,792,Crooklyn (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.994280266920877
793,793,It Could Happen to You (1994),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3316,0.8024308865586273
794,794,Richie Rich (1994),0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10558,0.37094852240228793
795,795,Speechless (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7509,0.5526096282173498
796,796,Timecop (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11887,0.2917659675881792
797,797,Bad Company (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344,0.9795042897998093
798,798,Boys Life (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,907,0.9459604385128694
799,799,In the Mouth of Madness (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6564,0.6089132507149666
800,800,Air Up There-  The (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0.9764061010486177
801,801,Hard Target (1993),0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,10127,0.3966277407054337
802,802,Heaven and Earth (1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12671,0.2450548141086749
803,803,Jimmy Hollywood (1994),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14927,0.11064108674928508
804,804,Manhattan Murder Mystery (1993),0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5979,0.6437678741658723
805,805,Menace II Society (1993),0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3136,0.8131553860819829
806,806,Poetic Justice (1993),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13026,0.22390371782650142
807,807,Program-  The (1993),0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9496,0.43422306959008583
808,808,Rising Sun (1993),0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16137,0.038548617731172574
809,809,Shadow-  The (1994),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12188,0.2738322211630124
810,810,Thirty-Two Short Films About Glenn Gould (1993),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4221,0.7485104861773118
811,811,Andre (1994),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13580,0.19089609151572928
812,812,Celluloid Closet-  The (1995),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16266,0.030862726406100993
813,813,Great Day in Harlem-  A (1994),0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14005,0.1655743565300286
814,814,One Fine Day (1996),0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,13426,0.200071496663489
815,815,Candyman: Farewell to the Flesh (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11036,0.3424690181124881
816,816,Frisk (1995),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12739,0.24100333651096284
817,817,Girl 6 (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8131,0.5155505243088656
818,818,Eddie (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14394,0.1423975214489991
819,819,Space Jam (1996),0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5637,0.6641444232602478
820,820,Mrs. Winterbourne (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4511,0.7312321258341277
821,821,Faces (1968),0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5165,0.6922664442326025
822,822,Mulholland Falls (1996),0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8112,0.5166825548141087
823,823,Great White Hype-  The (1996),0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7374,0.5606530028598665
824,824,Arrival-  The (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,10455,0.3770853193517636
825,825,Phantom-  The (1996),0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9487,0.4347592945662536
826,826,Daylight (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12608,0.24880838894184942
827,827,Alaska (1996),0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15552,0.0734032411820782
828,828,Fled (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4183,0.7507745471877979
829,829,Power 98 (1995),0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,308,0.9816491897044805
830,830,Escape from L.A. (1996),0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14899,0.11230934223069589
831,831,Bogus (1996),0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,16177,0.03616539561487131
832,832,Bulletproof (1996),0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1880,0.8879885605338418
833,833,Halloween: The Curse of Michael Myers (1995),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10902,0.35045281220209723
